Series Name,Series Code,Country Name,Country Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Labor force, total",SL.TLF.TOTL.IN,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18379725,18795632,19096652,19422270,19745580,20093529,20463905,20853768,21244540,21571090,21844721,22071733,22271762,22430776,22569290,22689194,22777514,22870004,22983307,23106446,23259169,23527565,23790840,24053591,24326007,24606833,24282179,23914882,24320096,23819722,23004175,22466939
"Labor force, total",SL.TLF.TOTL.IN,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9344977,9603215,9891323,10200248,10518077,10835087,11102650,11362557,11616652,11871569,12096551,12314007,12530233,12745177,12956652,13166128,13425106,13667421,13886983,14115699,14315596,14430284,14531214,14641906,14788430,14990628,15374804,15816932,16299538,16795812,16045628,16994404
"Labor force, total",SL.TLF.TOTL.IN,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1632162,1713797,1720281,1738983,1785783,1830775,1884292,1905524,1911252,1926353,1944777,1979042,2041461,2081464,2138307,2194713,2244972,2278538,2300485,2316795,2339265,2365873,2371489,2400253,2478687,2537201,2645036,2740347,2791662,2825542,2877711,2896322
"Labor force, total",SL.TLF.TOTL.IN,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30278960,31283187,32121360,32685592,33580764,34018082,35716422,37533736,38647172,40120937,41644021,42951804,44294707,45788403,47338585,48478499,49620346,51168119,52768362,54866420,57013179,58344703,60352931,62399603,63499132,66473296,67672977,68865484,70047904,71659613,71809320,73780211
"Labor force, total",SL.TLF.TOTL.IN,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22466327,23134412,23819247,24504569,25174657,25848426,26519769,27196805,27956695,28686220,29416903,30160646,30909458,31644414,32628179,33464924,34249911,35058171,35888907,37096210,38102681,39471864,40032101,40722802,42086989,42464441,43465682,42626395,43426313,44679340,41971346,43830402
"Labor force, total",SL.TLF.TOTL.IN,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1534820,1590756,1647120,1691068,1755239,1827451,1911447,1988141,2080824,2106359,2160676,2229754,2228266,2202865,2238476,2326458,2437643,2582913,2790730,2903227,3005326,3090172,3207408,3272484,3363984,3451804,3496341,3497085,3493603,3539016,3446291,3441494
"Labor force, total",SL.TLF.TOTL.IN,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7228761,7086921,6921495,7055971,7216434,7057992,7224898,7303482,7883239,7783047,7643112,7707166,7766012,7819540,7869647,7916840,7944962,7974200,8003756,8031766,8057266,8061100,8036731,8272535,8284275,8466535,8590445,8751857,8495791,8481217,8105653,8189249
"Labor force, total",SL.TLF.TOTL.IN,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29610595,30185497,30701313,31178311,31660210,32307505,33034525,33769709,33924330,33916660,34772249,35621702,36134089,36606109,37308666,37939157,38013146,38769324,39082810,39127730,38876587,40083149,40234291,39030418,39079265,39026171,38766594,38609507,39029222,38777939,39036695,39052022
"Labor force, total",SL.TLF.TOTL.IN,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32737975,33552129,34335771,35125784,35924525,36745065,37534680,37727729,38396291,39257093,39533473,40956005,41597613,42172371,42706523,44252550,45717151,47258124,48708270,50112002,51173589,51973297,52592951,53789503,54390204,55069620,55175656,55384734,55501826,55898817,55885220,56150904
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,7.05724324225464,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.3764022755385,..,..,..,20.7787145941152,..,33.4457707242283,..,..,28.9365760205096,..,..,24.685818228638,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Australia,AUS,..,..,..,..,55.2306550509594,..,..,55.558389182367,57.1483310576948,57.3350393981723,57.6520718244973,58.2192678665433,59.4098350649974,61.0876418615682,63.6567367874998,64.9588545335457,66.2679452764323,67.8992731800632,69.122903203276,69.6409431501754,70.0661008378955,70.292316271636,71.4576797146828,72.618886664467,73.1041038012383,73.3972627822667,73.782670758345,74.2386526218493,75.613817576077,76.6072902442063,76.9466513079805,78.1520815374734,77.8772157223775,79.0262229362323,79.6234802861362,80.0855026672366,80.6251680289509,81.2586411067539,80.9977889938921,81.5574367517152,81.9322427259901,82.1963871786844,82.66385348637,83.1481272405781,84.050993534142,84.6654355737641,85.2452120334132,85.7142811167881,85.9651603332927,86.67705451134
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Bangladesh,BGD,..,..,3.80223933218905,..,..,..,..,..,..,5.3257250033263,..,..,8.95354085464188,9.40392837154547,10.9694167702029,..,..,75.6341195777031,..,70.8366335308125,..,..,..,..,62.9337531162028,..,..,..,64.0564069593514,..,..,29.8317883932979,..,..,33.6349912402267,..,..,..,43.4819903016396,..,..,41.0419502886658,..,..,41.8010050237737,45.0601206138547,..,..,..,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.7412899793291,77.2853207695586,..,..,89.7526491874248,87.721468305895,86.9878211667335,96.2844545534602,81.6920981586704,77.2068155639221,78.5894891639125,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,110.258289879999,..,..,98.9361633052113,..,90.4937799436828,94.8922119057805,94.4567927607784,95.8445475370755,..,..,87.8724413512482,..,..,84.3436102375645,83.0145216972668,88.7792496583579,91.7485067606136,91.5538616139289,82.1696074770514,85.9203642668223,85.755479920612,85.0162084877808,86.1928056377302,87.9894137314348,..,80.8320321043641,..,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,81.6489337065808,..,..,..,..,..,..,..,85.875570611963,..,..,..,..,..,..,..,..,..,85.0856011786098,..,..,..,..,..,..,..,..,..,81.5378666277257,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,"Hong Kong SAR, China",HKG,..,..,..,56.9989063948255,55.1359877499863,..,..,55.0480495723093,56.5298030416054,58.9212128610322,57.6569923692981,59.4587925437264,60.6189840197325,60.3160787115019,60.725827947195,60.575840010757,60.2599390697191,59.3124245082927,59.0091241451008,60.6368110196211,59.2668593540322,59.5033960230083,60.7630810480061,62.1099385942788,62.9030143187444,63.3469814614075,64.2743684761324,66.4864875174858,67.0536822380586,69.4585336376306,71.6452892462157,71.6944429609511,72.307479925209,73.058524152271,74.1930960589739,75.3193306619262,76.2444444468765,76.6705066339692,75.769958004366,77.4009617430662,77.9217022688426,78.7427804646037,79.2532293852833,79.5292753483107,79.8833825888982,80.5823860781963,80.4319274970375,81.4825820179744,81.8374125078032,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,India,IND,..,..,..,..,..,..,..,..,..,37.873025216208,..,..,..,..,..,..,..,..,..,41.9330754327801,..,..,36.6694418027172,..,..,..,..,..,37.0607431938907,48.0688343548975,..,..,..,38.964808646044,..,..,..,..,32.7493416055277,..,29.5307960940819,..,..,..,..,..,27.9072884432458,28.9151773159915,34.5692049695857,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Indonesia,IDN,..,..,..,..,59.032837491156,47.664076640586,52.3615550088322,..,46.0840360140796,..,53.1843445814779,..,..,..,61.8349062612201,..,63.6022542857194,..,61.0460204815006,59.8166902670012,60.9252301835027,60.0873451363883,60.8066094516842,..,60.7326712362048,59.8896469476521,61.4857555292244,61.2181405219996,61.4114289547177,59.1086442423729,57.0664446557826,57.1155428876067,55.9838715807534,55.5407667716531,55.6740983268705,60.1838390636994,61.0491868557383,61.3761139734914,61.9093891498947,61.449413839315,61.685042802877,61.1654012984238,61.2286849356322,61.5571172509161,62.3119249256379,63.7099729409691,64.5949888370695,65.3100772328362,65.1476198634186,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Japan,JPN,58.0998802064231,58.7088936160367,56.8459636493874,56.1425060273622,56.4039420669608,57.8163763726166,59.0286422471578,59.3516213034773,59.6491186137525,59.7744347603616,60.377358490566,61.7128451616331,62.0558370965546,62.3559561004045,62.4678619122792,62.8719230988645,63.4241277479303,64.2857142857143,64.8963736458565,65.3350538142697,65.083440012638,64.4871785090519,64.5244200434582,64.4329909576926,64.350066877488,64.8648693763161,64.8124146134582,64.4993465408832,64.4435700178269,64.9187717873834,64.9190893337141,65.0708010884671,65.6909489512984,65.9620860822077,66.2023724154945,66.2156648563408,66.5841547801849,67.3143621731141,67.6166530983249,67.6549146616234,67.9717316644352,69.2394961871972,69.9091178959251,70.3756402156379,71.3514999709727,72.4397158791833,73.7359582166332,74.6498572801037,74.5098033977733,75.0350599019799
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,"Korea, Rep.",KOR,..,..,..,61.2116430599974,..,58.6979950431137,61.6526767074116,62.1156749779389,55.9466154007558,55.7900282343948,57.8933308919271,58.1477458578624,56.3843057224269,57.9485765704805,59.7532235065748,61.9710505765215,61.7897338465949,63.3900657696423,63.4779059400107,62.8015456464151,62.2786104297832,62.1928715046638,62.6670191872186,63.3376942711936,64.1338594345077,65.422035128518,62.704862704451,63.979576429712,66.2597246887879,67.1275145255479,67.0522549116574,66.0221359273479,67.3569632883631,67.8052058226482,68.4182331896872,68.3892627690463,68.6221422588052,68.0273062539996,68.388686849476,68.5172571477573,68.6955325242408,69.0936283864133,69.9192444538001,70.5692374506671,71.0238816627655,71.673184791408,72.1620166323282,73.1558185404339,73.099656776874,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.1788421056133,..,..,..,..,..,..,..,100.106042917163,..,99.2514970401834,..,..,..,..,96.0410974131841,..,..,..,..,..,..,80.8407086255788,..,..,..,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.3267331095461,67.1096362356694,65.0985309974073,65.6320246420881,67.8652308053872,67.2065890322085,69.5475273368606,69.8050737759263,70.5608689740672,73.4293159079564,75.6673785534171,76.2180544919152,77.7057790692244,76.599421727086,78.1615761201467,80.2230445636792,80.0135907985046,82.5000010038678,83.1091598420325,85.1685689296364,85.123113367374,86.3950865368451,84.9904513590424,86.1277607916827,85.3169615816685,85.5473167725197,86.5389542491354,87.2368461207339,88.6243404130954,89.4101854055407,89.1855830319009,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,49.3716090275774,..,52.1148217193267,53.4166560170621,52.8922685736222,53.6465671290434,54.0657057634639,55.4660127949629,55.5010499105137,54.5730649312178,56.0037511786735,46.8866941069347,55.3146338546963,54.0867332895552,..,52.9823305289225,55.0830470700123,54.533586040798,53.3021134009473,53.9297322002444,58.2180886401012,56.8739420862772,57.2602380457148,58.1222576057731,58.4075213682953,57.4268546854144,..,..,..,..,..,60.2559268987033,..,..,66.6170254224145,67.0799720403744,67.7435482271578,68.3612305910712,68.6769470277901,68.8110821129732,68.6298790166302,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Maldives,MDV,..,..,..,..,..,69.0721671717831,..,..,..,..,..,..,..,30.6424614370294,..,..,..,..,26.1550407175877,..,..,..,..,38.0032429566472,..,..,..,..,52.1817908176045,..,..,..,..,..,..,..,..,56.1617626863368,..,..,..,..,57.6143012919523,..,56.1634678968761,..,..,59.2731944971719,..,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.0606792974728,..,80.9037918870173,..,94.6222473911301,86.9565196788025,96.4130080537685,94.6404593377437,99.6899272120276,86.2229134343603,85.7731998183225,84.8031472033403,83.7474881228617,82.6648625981224,84.2742554296359,82.3924309515941,82.3760534814069,81.6903527031982,81.4683689559626,82.2659336026308,77.0765573503563,78.167985120782,77.5714937312514,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,52.7043552085745,..,..,..,..,..,..,41.4999993642172,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.3391526653319,..,61.7304704224298,62.9235388664321,60.9691513058557,..,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,51.5345092784838,..,..,..,..,..,..,..,..,..,61.0728148679007,..,..,..,..,88.4308546525206,..,..,90.8263958596974,..,..,..,102.396510757197,..,..,..,..,90.7329253713405,..,..,..,..,90.5373847914613,91.8202697535829,92.4681346811753,..,48.8855862188535,..,..,..,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.7822647185531,69.868775188108,71.1808755835415,70.7815639576182,72.5951806204967,73.4406657959943,73.7539203136188,73.6612027553372,74.7149823684154,75.2765063835209,76.7588555212158,76.7895585699238,77.4364570572522,77.9820241747081,78.0557409453976,78.9459455157227,79.1359191040533,80.3958751621737,80.2523835329209,81.0209275017357,81.1465668027088,81.6496745209128,82.5426410860989,83.1540746948319,83.1286316599397,83.6052310265481,84.4740830529539,85.0490155338789,85.2818482821083,85.1826944757609,85.5686459657846,85.6470544353809,86.2390069116927,87.2580206262741,86.3865271207571,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Pakistan,PAK,10.4716072710846,..,..,..,8.1248565220292,8.12578921942788,8.07339473421271,8.08857261877293,8.07339473421271,14.5282370432452,14.5332720408067,13.2973100670101,13.2605121479783,10.5190625342241,11.2478038114793,..,13.3231246329775,44.3378139309233,13.3231246329775,16.7125586521701,16.7125586521701,17.4061021990221,17.8350892303872,15.3967674508838,..,18.0231166711369,18.5158242169764,..,19.5503193301176,..,19.6301210106951,..,21.7117974122777,..,23.82319989529,24.3588130101555,25.1700683214322,26.648942658999,28.0111682172539,28.4624188509605,..,28.8706614015982,29.519448553674,30.3775220037643,..,..,27.2059751406121,29.4552296896867,..,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Philippines,PHL,..,..,..,51.876193053288,54.3750007947285,..,57.5009209829442,..,30.2124823513261,..,..,63.4211167682744,..,59.7433335244009,..,57.9591800846616,57.5961537579813,57.5264243452494,58.1335586318861,57.0510470966856,57.9195940548744,58.4209232649071,57.9688855653402,59.7247601400515,59.2019357813451,59.3954866915775,59.4643518861973,61.0785051461564,60.1991286253274,62.6694745891054,63.9772334177498,62.1918909018812,60.8831956058516,62.3468984094828,62.9290940525909,63.1887143038457,62.3257661246789,63.4382916561463,64.0170683528801,64.4620486218544,64.2999617059371,64.5571332339968,65.0178973587991,65.3789192303976,64.0165162327594,61.2656824275959,62.6241684428762,64.1514618261413,63.6200445027102,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Singapore,SGP,..,..,..,43.9667129054228,46.4135575190169,48.1834345998464,50.2881477613576,51.9087765365669,54.7804598038476,..,55.4519805732574,55.9666733251718,56.472468401772,56.1381536159567,57.4921232629426,59.7024429391332,60.8944939746937,61.6236194959921,..,61.8549967829844,59.2587442783525,57.8682335544603,59.0008441353432,61.9592053735834,59.8977382438771,60.6294475944029,60.9129100903404,..,..,..,..,..,..,69.8924716848461,..,..,..,..,..,..,75.9278705947102,76.6490714181756,77.2392002159384,78.7641753227126,79.2596492862089,78.7312411843495,79.5769987424863,81.0717594199596,81.1488463753846,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,39.7098106393929,..,..,..,46.6591869055169,45.6102775700413,..,..,..,58.1610367511066,..,48.3368249769349,49.6523636459717,49.6282772215748,47.8412004859315,46.9242002105022,46.6446536284978,53.8862136508655,48.599459058505,48.2161753849401,48.1873128233994,49.4845327231915,46.314146833354,46.4056670786513,45.5684507730472,52.3528561722409,48.529408229087,50.5682632052151,49.1345631809507,45.7722034652997,46.2287093958805,43.9450510639281,47.2333604607494,46.3375375520452,47.923366492852,47.6742650136278,49.0533076144779,45.9070333225547,47.1685196516276,..,..
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Thailand,THA,..,..,..,..,58.6466143077979,..,85.5909087441184,83.6839042212672,87.222410280542,..,89.1593606965131,..,86.9263226890779,..,..,87.3294398138221,87.3387409503827,87.1271422140976,87.0195078235452,..,..,..,77.7287393998016,..,81.1295609117584,82.0138631743346,80.6942253165267,79.9551550880992,80.5486610677363,79.8624741721019,..,80.2269657831017,79.6112934813019,81.3397145309214,80.115667896864,80.7419156486746,80.6847487097953,79.522820813657,79.6173530036936,81.2677327685192,80.4238022075899,78.6094230173695,78.1929049056937,78.4036933592352,78.2778387814007,77.9600933994921,77.9432934500655,78.1589381742162,78.470102594773,..
